price,carat,cut,color,clarity,depth,table,x,y,z,ratio_length_width,carat_log,shape
413,0.27,2,6,4,62.2,58.0,4.14,4.15,2.58,0.997590361445783,-1.3093333199837622,6
413,0.32,4,0,3,62.3,55.3,4.36,4.37,2.72,0.9977116704805492,-1.1394342831883648,7
413,0.3,2,3,2,60.1,58.0,4.31,4.34,2.6,0.9930875576036866,-1.2039728043259361,3
413,0.34,4,6,0,62.5,57.0,4.47,4.49,2.8,0.9955456570155901,-1.0788096613719298,6
413,0.27,2,5,4,60.6,59.0,4.19,4.22,2.55,0.9928909952606637,-1.3093333199837622,3
414,0.3,1,6,1,60.8,65.0,4.26,4.29,2.6,0.9930069930069929,-1.2039728043259361,2
414,0.31,4,1,2,60.9,57.0,4.36,4.41,2.67,0.9886621315192744,-1.171182981502945,3
414,0.23,2,3,6,61.3,59.0,3.94,3.96,2.42,0.9949494949494949,-1.4696759700589417,6
414,0.23,4,1,6,63.0,56.0,3.94,3.9,2.47,1.0102564102564102,-1.4696759700589417,6
415,0.29,1,4,4,62.1,56.0,4.24,4.26,2.64,0.995305164319249,-1.2378743560016174,7
415,0.23,2,3,6,60.2,59.0,4.0,4.01,2.41,0.9975062344139651,-1.4696759700589417,3
416,0.33,4,4,1,61.4,55.0,4.46,4.5,2.75,0.991111111111111,-1.1086626245216111,7
416,0.33,1,2,1,63.5,57.0,4.36,4.39,2.78,0.9931662870159454,-1.1086626245216111,6
416,0.3,0,0,3,64.8,58.0,4.24,4.16,2.72,1.0192307692307692,-1.2039728043259361,6
417,0.34,1,4,1,63.9,56.0,4.4,4.43,2.82,0.9932279909706547,-1.0788096613719298,6
417,0.24,3,5,3,62.6,58.0,3.99,4.03,2.51,0.9900744416873449,-1.4271163556401458,6
417,0.26,4,1,4,62.5,53.0,4.08,4.11,2.56,0.9927007299270072,-1.3470736479666092,6
417,0.24,4,4,3,61.8,57.0,3.97,4.02,2.47,0.9875621890547265,-1.4271163556401458,6
417,0.31,4,2,2,61.2,58.0,4.37,4.39,2.68,0.9954441913439637,-1.171182981502945,6
417,0.3,1,3,2,63.2,55.0,4.26,4.29,2.7,0.9930069930069929,-1.2039728043259361,6
417,0.34,2,2,1,58.6,62.0,4.6,4.62,2.7,0.9956709956709956,-1.0788096613719298,3
417,0.34,3,0,3,62.3,60.0,4.46,4.49,2.79,0.9933184855233852,-1.0788096613719298,6
418,0.31,4,1,2,62.2,56.0,4.34,4.37,2.71,0.9931350114416475,-1.171182981502945,7
418,0.31,2,1,2,62.8,60.0,4.29,4.31,2.7,0.9953596287703017,-1.171182981502945,6
418,0.26,2,3,4,61.9,56.0,4.07,4.1,2.53,0.9926829268292684,-1.3470736479666092,7
418,0.31,4,0,2,61.3,56.0,4.37,4.4,2.69,0.9931818181818182,-1.171182981502945,7
418,0.31,2,1,2,62.3,58.0,4.35,4.38,2.72,0.9931506849315068,-1.171182981502945,6
419,0.24,2,5,3,62.1,58.0,4.0,4.02,2.49,0.9950248756218907,-1.4271163556401458,6
419,0.24,2,6,4,62.2,58.0,3.95,3.99,2.47,0.9899749373433584,-1.4271163556401458,6
419,0.24,4,4,3,62.2,57.0,3.96,4.01,2.48,0.9875311720698254,-1.4271163556401458,6
419,0.24,2,6,4,62.9,56.0,3.96,3.99,2.5,0.9924812030075187,-1.4271163556401458,6
419,0.24,2,4,3,62.9,58.0,3.94,4.01,2.5,0.9825436408977557,-1.4271163556401458,6
419,0.24,2,4,4,59.9,58.0,4.02,4.06,2.42,0.9901477832512315,-1.4271163556401458,3
419,0.24,2,4,4,63.0,59.0,3.93,3.97,2.49,0.9899244332493703,-1.4271163556401458,6
419,0.24,2,5,4,59.8,58.0,4.02,4.11,2.43,0.9781021897810217,-1.4271163556401458,3
419,0.24,4,4,4,61.3,56.0,4.0,4.03,2.46,0.9925558312655086,-1.4271163556401458,7
419,0.24,2,5,4,62.4,59.0,3.94,3.98,2.47,0.9899497487437185,-1.4271163556401458,6
419,0.27,2,6,3,63.0,57.0,4.06,4.1,2.57,0.9902439024390244,-1.3093333199837622,6
419,0.24,2,4,3,59.6,58.0,4.08,4.11,2.44,0.9927007299270072,-1.4271163556401458,3
419,0.24,2,6,4,61.4,58.0,3.99,4.02,2.46,0.992537313432836,-1.4271163556401458,6
419,0.24,2,5,3,62.1,59.0,3.98,4.01,2.48,0.9925187032418953,-1.4271163556401458,6
419,0.24,2,5,3,63.0,58.0,3.94,3.97,2.49,0.9924433249370277,-1.4271163556401458,6
419,0.24,2,5,3,63.1,56.0,3.95,3.98,2.5,0.992462311557789,-1.4271163556401458,6
419,0.24,2,6,3,60.2,59.0,4.03,4.04,2.43,0.9975247524752475,-1.4271163556401458,3
419,0.24,4,4,3,61.2,57.0,4.04,4.06,2.48,0.9950738916256159,-1.4271163556401458,6
420,0.29,4,3,2,62.1,54.0,4.25,4.29,2.65,0.9906759906759907,-1.2378743560016174,6
420,0.26,2,6,3,59.6,63.0,4.13,4.16,2.47,0.9927884615384615,-1.3470736479666092,3
420,0.26,2,6,4,63.3,57.0,4.03,4.06,2.56,0.9926108374384238,-1.3470736479666092,6
420,0.32,4,2,1,61.9,54.0,4.42,4.46,2.75,0.9910313901345291,-1.1394342831883648,6
420,0.32,4,2,1,61.4,56.0,4.4,4.43,2.71,0.9932279909706547,-1.1394342831883648,7
421,0.31,4,2,2,61.3,57.0,4.36,4.38,2.68,0.995433789954338,-1.171182981502945,6
421,0.3,1,2,2,63.4,57.0,4.27,4.31,2.72,0.9907192575406032,-1.2039728043259361,6
421,0.3,2,2,2,59.4,63.0,4.35,4.4,2.6,0.9886363636363634,-1.2039728043259361,3
421,0.3,3,2,2,61.2,60.0,4.29,4.31,2.63,0.9953596287703017,-1.2039728043259361,6
421,0.32,3,0,4,61.9,58.0,4.33,4.39,2.7,0.9863325740318908,-1.1394342831883648,6
421,0.32,1,4,1,63.1,56.0,4.34,4.38,2.75,0.9908675799086758,-1.1394342831883648,6
421,0.3,1,2,2,63.7,56.0,4.2,4.22,2.68,0.9952606635071091,-1.2039728043259361,6
421,0.31,4,1,3,61.2,55.0,4.36,4.4,2.68,0.9909090909090909,-1.171182981502945,7
421,0.3,2,2,2,62.9,58.0,4.22,4.24,2.66,0.9952830188679245,-1.2039728043259361,6
421,0.3,3,2,2,59.3,59.0,4.36,4.38,2.59,0.995433789954338,-1.2039728043259361,3
421,0.31,4,2,1,61.0,56.0,4.36,4.39,2.67,0.9931662870159454,-1.171182981502945,7
421,0.3,2,5,1,61.9,58.0,4.28,4.31,2.66,0.9930394431554526,-1.2039728043259361,6
421,0.3,2,2,2,60.8,61.0,4.25,4.3,2.6,0.9883720930232559,-1.2039728043259361,3
421,0.32,4,3,1,62.5,55.0,4.37,4.4,2.74,0.9931818181818182,-1.1394342831883648,7
421,0.32,2,3,1,63.0,56.0,4.32,4.35,2.73,0.9931034482758622,-1.1394342831883648,6
421,0.3,2,2,2,61.2,62.0,4.28,4.31,2.63,0.9930394431554526,-1.2039728043259361,6
421,0.31,4,2,2,61.3,55.0,4.35,4.39,2.68,0.9908883826879271,-1.171182981502945,7
421,0.3,2,2,2,62.2,60.0,4.24,4.28,2.65,0.9906542056074766,-1.2039728043259361,6
421,0.32,2,1,2,61.6,61.0,4.36,4.4,2.7,0.9909090909090909,-1.1394342831883648,6
421,0.3,2,2,2,62.9,56.0,4.28,4.31,2.7,0.9930394431554526,-1.2039728043259361,6
421,0.3,2,2,2,61.3,61.0,4.25,4.27,2.61,0.9953161592505856,-1.2039728043259361,6
421,0.3,2,2,2,61.6,62.0,4.24,4.3,2.63,0.986046511627907,-1.2039728043259361,6
421,0.32,4,0,4,61.3,57.0,4.41,4.43,2.71,0.9954853273137698,-1.1394342831883648,6
421,0.32,3,3,1,61.6,59.0,4.35,4.38,2.69,0.9931506849315068,-1.1394342831883648,6
421,0.3,4,2,2,62.6,55.0,4.28,4.32,2.69,0.9907407407407407,-1.2039728043259361,6
421,0.32,2,0,4,60.6,59.0,4.42,4.46,2.69,0.9910313901345291,-1.1394342831883648,3
421,0.32,3,1,2,61.1,59.0,4.38,4.42,2.69,0.9909502262443439,-1.1394342831883648,6
421,0.3,2,5,1,61.6,61.0,4.25,4.29,2.63,0.9906759906759907,-1.2039728043259361,6
421,0.32,1,1,2,63.5,57.0,4.3,4.33,2.74,0.9930715935334873,-1.1394342831883648,6
421,0.32,3,0,4,61.7,58.0,4.38,4.4,2.71,0.9954545454545454,-1.1394342831883648,6
421,0.32,1,3,1,63.4,55.0,4.32,4.35,2.75,0.9931034482758622,-1.1394342831883648,6
421,0.3,2,2,2,59.5,62.0,4.32,4.35,2.58,0.9931034482758622,-1.2039728043259361,3
421,0.3,2,5,1,61.7,61.0,4.29,4.33,2.66,0.9907621247113164,-1.2039728043259361,6
421,0.32,2,3,1,62.4,59.0,4.35,4.4,2.73,0.9886363636363634,-1.1394342831883648,6
421,0.3,2,2,2,62.6,58.0,4.22,4.28,2.66,0.9859813084112148,-1.2039728043259361,6
421,0.32,3,3,1,62.7,58.0,4.35,4.39,2.74,0.9908883826879271,-1.1394342831883648,6
421,0.32,3,3,1,61.0,59.0,4.36,4.42,2.68,0.9864253393665159,-1.1394342831883648,3
421,0.3,2,2,2,62.9,57.0,4.26,4.29,2.69,0.9930069930069929,-1.2039728043259361,6
421,0.3,1,2,2,63.4,58.0,4.21,4.24,2.68,0.9929245283018867,-1.2039728043259361,6
421,0.32,2,1,2,59.9,61.0,4.44,4.47,2.67,0.993288590604027,-1.1394342831883648,3
421,0.32,2,4,1,62.6,56.0,4.37,4.41,2.75,0.9909297052154195,-1.1394342831883648,6
421,0.32,4,3,1,62.5,57.0,4.35,4.38,2.73,0.9931506849315068,-1.1394342831883648,6
421,0.3,2,2,2,61.3,58.0,4.29,4.33,2.64,0.9907621247113164,-1.2039728043259361,6
421,0.3,1,5,1,63.5,55.0,4.27,4.3,2.72,0.9930232558139535,-1.2039728043259361,6
422,0.3,4,1,2,61.9,58.0,4.27,4.32,2.66,0.9884259259259257,-1.2039728043259361,6
422,0.3,4,3,1,61.4,56.0,4.33,4.34,2.66,0.9976958525345623,-1.2039728043259361,7
422,0.3,4,3,2,62.2,55.0,4.27,4.32,2.67,0.9884259259259257,-1.2039728043259361,7
422,0.3,4,3,1,61.6,56.0,4.32,4.35,2.67,0.9931034482758622,-1.2039728043259361,7
422,0.3,4,1,2,62.5,58.0,4.25,4.29,2.67,0.9906759906759907,-1.2039728043259361,6
422,0.3,4,3,1,62.0,55.0,4.28,4.33,2.67,0.9884526558891455,-1.2039728043259361,7
422,0.3,4,1,2,61.9,57.0,4.28,4.31,2.66,0.9930394431554526,-1.2039728043259361,6
422,0.3,4,3,1,61.8,57.0,4.31,4.33,2.67,0.995381062355658,-1.2039728043259361,6
422,0.3,2,2,1,63.4,55.0,4.26,4.22,2.69,1.009478672985782,-1.2039728043259361,6
422,0.3,4,3,2,60.9,57.0,4.34,4.39,2.66,0.9886104783599089,-1.2039728043259361,3
422,0.3,4,3,2,62.1,53.0,4.32,4.37,2.7,0.988558352402746,-1.2039728043259361,6
422,0.3,4,1,2,61.2,58.0,4.28,4.31,2.63,0.9930394431554526,-1.2039728043259361,6
423,0.23,4,5,3,62.6,57.0,3.88,3.92,2.44,0.9897959183673469,-1.4696759700589417,6
423,0.23,4,2,4,61.2,55.0,3.94,3.97,2.42,0.9924433249370277,-1.4696759700589417,7
423,0.26,2,3,3,61.7,57.0,4.11,4.15,2.55,0.9903614457831326,-1.3470736479666092,6
424,0.31,4,0,4,62.1,55.0,4.35,4.38,2.71,0.9931506849315068,-1.171182981502945,7
424,0.31,4,0,4,61.2,55.0,4.37,4.39,2.68,0.9954441913439637,-1.171182981502945,7
424,0.31,4,1,4,61.7,55.0,4.36,4.39,2.7,0.9931662870159454,-1.171182981502945,7
425,0.23,1,4,5,64.5,55.0,3.83,3.86,2.48,0.9922279792746115,-1.4696759700589417,6
425,0.3,4,2,2,61.3,59.0,4.29,4.33,2.64,0.9907621247113164,-1.2039728043259361,6
425,0.26,2,6,4,60.0,56.0,4.15,4.18,2.5,0.9928229665071772,-1.3470736479666092,7
425,0.23,1,6,6,60.3,66.0,3.91,3.95,2.37,0.9898734177215189,-1.4696759700589417,2
425,0.23,1,4,5,62.3,61.0,3.93,3.94,2.45,0.9974619289340102,-1.4696759700589417,6
426,0.29,2,3,4,62.1,59.0,4.22,4.25,2.63,0.9929411764705882,-1.2378743560016174,6
426,0.25,4,2,4,61.9,54.0,4.07,4.1,2.53,0.9926829268292684,-1.3862943611198906,6
426,0.3,4,6,1,62.0,56.0,4.31,4.34,2.68,0.9930875576036866,-1.2039728043259361,7
426,0.26,2,3,5,62.2,56.0,4.08,4.1,2.54,0.9951219512195123,-1.3470736479666092,7
427,0.28,2,3,3,62.0,56.0,4.16,4.19,2.59,0.9928400954653938,-1.2729656758128873,7
427,0.33,4,5,1,62.2,54.0,4.44,4.46,2.77,0.9955156950672647,-1.1086626245216111,6
427,0.26,2,1,5,62.7,55.0,4.09,4.12,2.57,0.9927184466019416,-1.3470736479666092,6
427,0.32,4,5,1,61.3,56.0,4.42,4.45,2.72,0.9932584269662921,-1.1394342831883648,7
427,0.3,2,0,4,61.1,61.0,4.33,4.38,2.66,0.9885844748858448,-1.2039728043259361,6
427,0.33,4,5,1,61.7,55.0,4.44,4.47,2.75,0.993288590604027,-1.1086626245216111,7
427,0.32,4,5,1,61.0,56.0,4.42,4.44,2.7,0.9954954954954954,-1.1394342831883648,7
428,0.28,2,5,4,62.2,59.0,4.19,4.23,2.62,0.9905437352245863,-1.2729656758128873,6
428,0.23,1,3,5,63.8,56.0,3.94,3.9,2.5,1.0102564102564102,-1.4696759700589417,6
429,0.29,3,1,3,62.4,58.0,4.23,4.2,2.63,1.0071428571428571,-1.2378743560016174,6
429,0.28,2,2,4,62.4,56.0,4.2,4.23,2.63,0.9929078014184397,-1.2729656758128873,7
429,0.31,4,3,1,61.6,55.6,4.34,4.37,2.69,0.9931350114416475,-1.171182981502945,7
429,0.31,4,0,4,61.9,54.7,4.34,4.36,2.69,0.9954128440366972,-1.171182981502945,7
429,0.31,4,0,4,61.7,55.1,4.36,4.39,2.7,0.9931662870159454,-1.171182981502945,7
429,0.27,2,4,4,62.4,55.0,4.12,4.15,2.58,0.9927710843373493,-1.3093333199837622,7
429,0.35,1,2,1,63.2,61.0,4.47,4.49,2.83,0.9955456570155901,-1.0498221244986778,6
429,0.35,3,2,1,62.0,58.0,4.47,4.5,2.78,0.9933333333333333,-1.0498221244986778,6
430,0.32,4,2,2,61.2,56.0,4.43,4.46,2.72,0.9932735426008968,-1.1394342831883648,7
430,0.25,4,4,2,60.1,56.0,4.11,4.13,2.48,0.9951573849878935,-1.3862943611198906,7
430,0.28,4,3,2,60.7,56.0,4.25,4.28,2.59,0.9929906542056074,-1.2729656758128873,7
430,0.24,2,5,4,61.7,60.0,3.97,4.0,2.46,0.9925,-1.4271163556401458,6
430,0.26,2,2,4,62.9,54.0,4.06,4.08,2.56,0.9950980392156862,-1.3470736479666092,6
431,0.23,2,2,5,62.4,55.0,3.91,3.94,2.45,0.9923857868020305,-1.4696759700589417,7
431,0.31,1,3,2,63.3,57.0,4.3,4.33,2.73,0.9930715935334873,-1.171182981502945,6
431,0.23,2,3,5,62.6,54.0,3.91,3.95,2.46,0.9898734177215189,-1.4696759700589417,6
431,0.23,2,2,5,62.6,56.0,3.92,3.95,2.46,0.9924050632911392,-1.4696759700589417,6
431,0.25,4,2,4,61.7,57.0,4.04,4.07,2.5,0.9926289926289926,-1.3862943611198906,6
431,0.31,3,3,2,61.8,58.0,4.32,4.35,2.68,0.9931034482758622,-1.171182981502945,6
432,0.24,4,0,5,62.8,57.0,3.96,3.94,2.48,1.0050761421319796,-1.4271163556401458,6
432,0.3,2,3,2,61.0,58.0,4.3,4.32,2.63,0.9953703703703702,-1.2039728043259361,3
432,0.3,4,3,2,62.0,57.0,4.27,4.31,2.66,0.9907192575406032,-1.2039728043259361,6
432,0.24,4,1,6,62.3,57.0,3.98,3.95,2.47,1.0075949367088608,-1.4271163556401458,6
432,0.32,1,1,2,63.9,55.0,4.34,4.36,2.78,0.9954128440366972,-1.1394342831883648,6
432,0.3,2,3,2,62.4,54.0,4.33,4.35,2.71,0.9954022988505749,-1.2039728043259361,6
432,0.3,1,2,2,63.3,56.0,4.27,4.29,2.71,0.9953379953379953,-1.2039728043259361,6
432,0.27,4,1,4,62.0,56.0,4.16,4.19,2.59,0.9928400954653938,-1.3093333199837622,7
432,0.3,2,2,2,62.9,57.0,4.22,4.27,2.67,0.9882903981264637,-1.2039728043259361,6
432,0.27,4,1,4,61.6,56.0,4.15,4.19,2.57,0.9904534606205251,-1.3093333199837622,7
432,0.3,4,3,2,61.6,57.0,4.29,4.34,2.66,0.988479262672811,-1.2039728043259361,6
432,0.24,3,2,6,60.8,59.0,4.0,4.02,2.44,0.9950248756218907,-1.4271163556401458,3
432,0.24,2,3,6,62.3,59.0,3.92,3.95,2.45,0.9924050632911392,-1.4271163556401458,6
432,0.27,4,1,4,62.5,54.0,4.16,4.19,2.61,0.9928400954653938,-1.3093333199837622,6
432,0.3,2,2,2,62.9,59.0,4.24,4.28,2.68,0.9906542056074766,-1.2039728043259361,6
432,0.27,4,1,4,61.9,54.0,4.14,4.19,2.58,0.9880668257756562,-1.3093333199837622,6
432,0.32,4,1,2,62.4,57.0,4.35,4.37,2.72,0.9954233409610983,-1.1394342831883648,6
432,0.32,4,1,2,60.7,57.0,4.42,4.47,2.7,0.9888143176733781,-1.1394342831883648,3
432,0.3,2,2,2,62.9,58.0,4.24,4.28,2.68,0.9906542056074766,-1.2039728043259361,6
432,0.32,3,1,2,62.7,58.0,4.34,4.37,2.73,0.9931350114416475,-1.1394342831883648,6
432,0.3,2,2,2,62.5,57.0,4.25,4.29,2.67,0.9906759906759907,-1.2039728043259361,6
432,0.27,4,1,4,61.9,55.0,4.16,4.18,2.58,0.9952153110047848,-1.3093333199837622,7
432,0.3,1,2,2,63.8,55.0,4.2,4.26,2.7,0.9859154929577466,-1.2039728043259361,6
432,0.27,4,1,4,62.2,55.0,4.15,4.18,2.59,0.9928229665071772,-1.3093333199837622,7
432,0.3,2,3,2,62.1,58.0,4.26,4.28,2.65,0.9953271028037383,-1.2039728043259361,6
432,0.27,4,1,4,61.3,57.0,4.16,4.19,2.56,0.9928400954653938,-1.3093333199837622,6
432,0.24,4,1,4,62.0,56.0,4.0,4.01,2.48,0.9975062344139651,-1.4271163556401458,7
432,0.32,1,1,2,63.1,56.0,4.36,4.39,2.76,0.9931662870159454,-1.1394342831883648,6
433,0.31,2,3,1,61.7,55.0,4.37,4.4,2.71,0.9931818181818182,-1.171182981502945,7
433,0.33,4,2,1,61.4,55.0,4.47,4.49,2.75,0.9955456570155901,-1.1086626245216111,7
434,0.33,2,3,1,62.9,55.0,4.41,4.46,2.79,0.9887892376681615,-1.1086626245216111,6
434,0.33,3,4,1,62.3,58.0,4.4,4.43,2.75,0.9932279909706547,-1.1086626245216111,6
434,0.33,3,1,2,60.4,59.0,4.5,4.54,2.73,0.9911894273127754,-1.1086626245216111,3
434,0.33,2,0,4,62.8,58.0,4.38,4.41,2.76,0.9931972789115646,-1.1086626245216111,6
434,0.26,4,1,4,62.1,55.0,4.11,4.13,2.56,0.9951573849878935,-1.3470736479666092,7
434,0.33,2,0,4,61.5,61.0,4.39,4.46,2.72,0.984304932735426,-1.1086626245216111,6
434,0.33,4,0,4,62.1,55.0,4.41,4.44,2.75,0.9932432432432432,-1.1086626245216111,7
434,0.28,2,5,4,62.8,60.0,4.16,4.21,2.63,0.98812351543943,-1.2729656758128873,6
434,0.26,4,2,3,61.3,56.0,4.09,4.13,2.52,0.9903147699757869,-1.3470736479666092,7
434,0.26,4,2,3,62.1,55.0,4.08,4.1,2.54,0.9951219512195123,-1.3470736479666092,7
434,0.33,1,1,2,63.6,53.0,4.4,4.43,2.81,0.9932279909706547,-1.1086626245216111,6
434,0.33,2,1,2,63.0,57.0,4.37,4.39,2.76,0.9954441913439637,-1.1086626245216111,6
434,0.23,3,2,4,59.4,61.0,4.05,4.0,2.39,1.0125,-1.4696759700589417,3
434,0.33,3,3,1,62.6,58.0,4.4,4.42,2.76,0.9954751131221721,-1.1086626245216111,6
434,0.33,2,3,1,59.4,59.0,4.5,4.52,2.68,0.9955752212389382,-1.1086626245216111,3
435,0.31,1,2,2,63.6,57.0,4.28,4.31,2.73,0.9930394431554526,-1.171182981502945,6
435,0.31,3,5,1,60.9,60.0,4.35,4.38,2.66,0.9931506849315068,-1.171182981502945,3
435,0.25,2,4,4,61.2,59.0,4.02,4.05,2.47,0.9925925925925926,-1.3862943611198906,6
435,0.31,1,1,3,63.2,55.0,4.3,4.4,2.75,0.9772727272727272,-1.171182981502945,6
435,0.31,2,2,2,62.8,58.0,4.28,4.32,2.7,0.9907407407407407,-1.171182981502945,6
435,0.31,2,1,3,62.3,57.0,4.32,4.35,2.7,0.9931034482758622,-1.171182981502945,6
435,0.31,4,5,1,60.1,57.0,4.41,4.44,2.66,0.9932432432432432,-1.171182981502945,3
435,0.31,1,2,4,57.5,60.0,4.46,4.51,2.58,0.9889135254988914,-1.171182981502945,3
435,0.31,2,2,2,61.7,59.0,4.36,4.39,2.7,0.9931662870159454,-1.171182981502945,6
435,0.31,3,3,3,61.8,58.0,4.35,4.39,2.7,0.9908883826879271,-1.171182981502945,6
435,0.31,3,1,3,60.8,58.0,4.34,4.37,2.65,0.9931350114416475,-1.171182981502945,3
435,0.31,4,1,3,59.9,57.0,4.38,4.4,2.63,0.9954545454545454,-1.171182981502945,3
435,0.25,1,4,4,63.6,57.0,4.01,4.04,2.56,0.9925742574257426,-1.3862943611198906,6
435,0.31,3,1,3,59.9,60.0,4.41,4.44,2.65,0.9932432432432432,-1.171182981502945,3
435,0.31,2,5,1,60.8,61.0,4.39,4.43,2.68,0.9909706546275395,-1.171182981502945,3
435,0.31,3,1,3,59.8,60.0,4.38,4.42,2.63,0.9909502262443439,-1.171182981502945,3
435,0.31,3,1,3,61.1,58.0,4.36,4.38,2.67,0.995433789954338,-1.171182981502945,6
435,0.31,3,1,3,62.3,60.0,4.31,4.32,2.69,0.997685185185185,-1.171182981502945,6
435,0.31,2,1,3,60.8,60.0,4.37,4.42,2.67,0.9886877828054299,-1.171182981502945,3
435,0.31,2,2,2,61.0,61.0,4.33,4.39,2.66,0.9863325740318908,-1.171182981502945,3
435,0.31,2,5,1,61.2,61.0,4.36,4.37,2.67,0.9977116704805492,-1.171182981502945,6
435,0.31,4,5,1,61.3,55.0,4.34,4.37,2.67,0.9931350114416475,-1.171182981502945,7
435,0.31,3,2,2,62.7,58.0,4.31,4.34,2.71,0.9930875576036866,-1.171182981502945,6
435,0.31,2,2,2,58.7,60.0,4.43,4.47,2.61,0.9910514541387024,-1.171182981502945,3
435,0.31,4,5,1,61.7,56.0,4.35,4.4,2.7,0.9886363636363634,-1.171182981502945,7
436,0.31,4,3,1,61.9,55.0,4.37,4.39,2.71,0.9954441913439637,-1.171182981502945,7
436,0.31,4,1,2,62.1,54.0,4.37,4.39,2.72,0.9954441913439637,-1.171182981502945,6
436,0.25,4,4,4,61.8,57.0,4.07,4.09,2.52,0.9951100244498778,-1.3862943611198906,6
436,0.25,4,4,3,62.8,57.0,3.98,4.01,2.51,0.9925187032418953,-1.3862943611198906,6
436,0.31,4,1,2,61.5,55.0,4.36,4.39,2.69,0.9931662870159454,-1.171182981502945,7
436,0.25,2,6,4,63.0,59.0,3.97,4.0,2.51,0.9925,-1.3862943611198906,6
436,0.31,4,1,2,61.9,56.0,4.33,4.36,2.69,0.9931192660550459,-1.171182981502945,7
436,0.24,4,3,4,62.3,57.0,3.99,4.02,2.49,0.992537313432836,-1.4271163556401458,6
436,0.31,4,1,2,60.8,56.0,4.38,4.41,2.67,0.9931972789115646,-1.171182981502945,7
436,0.31,4,3,1,62.0,54.0,4.38,4.42,2.73,0.9909502262443439,-1.171182981502945,6
436,0.25,2,4,4,59.7,57.0,4.13,4.21,2.49,0.9809976247030878,-1.3862943611198906,3
436,0.31,4,3,1,62.2,54.0,4.36,4.39,2.72,0.9931662870159454,-1.171182981502945,6
436,0.31,4,1,2,62.2,54.0,4.36,4.39,2.72,0.9931662870159454,-1.171182981502945,6
436,0.25,2,4,4,62.1,58.0,4.0,4.05,2.5,0.9876543209876544,-1.3862943611198906,6
436,0.25,2,5,4,59.9,56.0,4.1,4.15,2.47,0.9879518072289155,-1.3862943611198906,7
436,0.25,2,4,4,59.6,56.0,4.13,4.16,2.47,0.9927884615384615,-1.3862943611198906,7
436,0.31,4,1,2,62.0,53.0,4.37,4.4,2.72,0.9931818181818182,-1.171182981502945,6
438,0.3,4,1,3,60.3,57.0,4.36,4.39,2.64,0.9931662870159454,-1.2039728043259361,3
438,0.34,4,4,1,61.9,57.0,4.5,4.52,2.79,0.9955752212389382,-1.0788096613719298,6
438,0.3,4,1,3,61.6,57.0,4.28,4.33,2.65,0.9884526558891455,-1.2039728043259361,6
438,0.23,2,3,5,58.1,59.0,4.09,4.03,2.36,1.0148883374689825,-1.4696759700589417,3
438,0.3,4,1,3,61.5,58.0,4.28,4.31,2.64,0.9930394431554526,-1.2039728043259361,6
438,0.3,4,1,3,62.0,55.0,4.3,4.35,2.68,0.9885057471264368,-1.2039728043259361,7
438,0.25,4,3,4,62.6,53.0,4.01,4.07,2.53,0.9852579852579851,-1.3862943611198906,6
438,0.3,4,1,3,62.1,54.0,4.32,4.35,2.69,0.9931034482758622,-1.2039728043259361,6
438,0.25,4,3,4,62.7,54.0,4.05,4.08,2.55,0.9926470588235293,-1.3862943611198906,6
438,0.3,4,1,3,61.4,58.0,4.29,4.31,2.64,0.9953596287703017,-1.2039728043259361,6
438,0.25,4,3,4,62.0,54.0,4.06,4.07,2.52,0.9975429975429974,-1.3862943611198906,6
439,0.23,1,5,6,59.9,65.0,3.93,3.95,2.36,0.9949367088607595,-1.4696759700589417,2
439,0.3,4,0,5,62.3,58.0,4.26,4.28,2.66,0.9953271028037383,-1.2039728043259361,6
439,0.27,2,3,4,61.9,56.0,4.14,4.17,2.57,0.9928057553956834,-1.3093333199837622,7
439,0.36,4,1,1,62.1,54.0,4.56,4.58,2.84,0.9956331877729256,-1.0216512475319814,6
439,0.27,2,3,3,61.5,57.0,4.18,4.22,2.58,0.990521327014218,-1.3093333199837622,6
439,0.27,2,3,4,61.0,54.0,4.19,4.21,2.56,0.9952494061757721,-1.3093333199837622,3
439,0.3,1,0,2,64.0,55.0,4.28,4.25,2.73,1.0070588235294118,-1.2039728043259361,6
439,0.36,4,0,2,62.3,53.0,4.59,4.62,2.87,0.9935064935064934,-1.0216512475319814,6
439,0.3,4,0,5,62.1,56.0,4.31,4.32,2.68,0.997685185185185,-1.2039728043259361,7
440,0.26,2,2,5,59.8,61.0,4.15,4.18,2.49,0.9928229665071772,-1.3470736479666092,3
440,0.34,4,2,2,61.4,55.0,4.51,4.55,2.78,0.9912087912087912,-1.0788096613719298,7
441,0.35,3,2,1,61.6,58.0,4.49,4.54,2.78,0.9889867841409692,-1.0498221244986778,6
441,0.31,4,2,2,61.8,54.0,4.35,4.4,2.7,0.9886363636363634,-1.171182981502945,6
441,0.32,1,6,1,64.1,54.0,4.34,4.37,2.79,0.9931350114416475,-1.1394342831883648,6
442,0.3,2,1,4,61.8,63.0,4.26,4.29,2.64,0.9930069930069929,-1.2039728043259361,6
442,0.3,4,2,2,62.4,53.7,4.29,4.31,2.68,0.9953596287703017,-1.2039728043259361,6
442,0.3,2,1,4,61.6,61.0,4.23,4.28,2.62,0.9883177570093459,-1.2039728043259361,6
